iter	RMSE
1471	0.000303573205
1472	0.0003020397242
1473	0.0003002755545
1474	0.0002991049404
1475	0.0002986649436
1476	0.0002980087176
1477	0.000296645842
1478	0.0002948939783
1479	0.0002937218057
1480	0.000293350849
1481	0.0002930209066
1482	0.0002924965662
1483	0.0002906636084
1484	0.0002892940915
1485	0.0002890826099
1486	0.0002869832438
1487	0.0002857337702
1488	0.0002856384535
1489	0.000284911753
1490	0.0002847495544
1491	0.0002840594625
1492	0.0002812262587
1493	0.0002807581802
1494	0.0002792615732
1495	0.000278673529
1496	0.0002774666356
1497	0.0002763456454
1498	0.0002761543068
1499	0.0002753056728
1500	0.000275033944
1501	0.0002737038745
1502	0.0002727451885
1503	0.0002721109111
1504	0.0002715929898
1505	0.0002697563533
1506	0.0002695063351
1507	0.0002683802145
1508	0.0002677655861
1509	0.0002669620309
1510	0.0002659766595
1511	0.0002639002299
1512	0.0002622064552
1513	0.0002616543025
1514	0.0002613397977
1515	0.0002593301511
1516	0.0002591634333
1517	0.0002580662967
1518	0.0002576819002
1519	0.0002559064694
1520	0.0002558004343
1521	0.0002539794241
1522	0.0002518977956
1523	0.0002509657638
1524	0.0002499400504
1525	0.0002486801701
1526	0.0002473654153
1527	0.0002461200223
1528	0.0002456200918
1529	0.0002450782112
1530	0.000242857575
1531	0.000241402213
1532	0.000240634241
1533	0.0002392354401
1534	0.0002386988305
1535	0.0002374756436
1536	0.0002369053746
1537	0.0002366751051
1538	0.0002350034384
1539	0.0002339723553
1540	0.0002308431847
1541	0.0002305137252
1542	0.0002286744948
1543	0.0002278770546
1544	0.0002262296874
1545	0.0002255820455
1546	0.000224570331
1547	0.0002239140625
1548	0.0002231233968
1549	0.0002223080298
1550	0.0002220344256
1551	0.0002214313199
1552	0.0002196666844
1553	0.0002181755431
1554	0.0002176343294
1555	0.0002156062277
1556	0.0002148524635
1557	0.0002138292251
1558	0.0002134290102
1559	0.0002116971124
1560	0.0002104075867
1561	0.0002093004496
1562	0.0002086022361
1563	0.000207686483
1564	0.0002066669309
1565	0.0002058319521
1566	0.0002048611987
1567	0.0002038101009
1568	0.0002027362651
1569	0.0002025341723
1570	0.000201060463
1571	0.0002004027254
1572	0.0001998334713
1573	0.0001993170024
1574	0.0001990862741
1575	0.0001971847944
1576	0.0001969254796
1577	0.000196175323
1578	0.0001951400336
1579	0.000193856853
1580	0.0001928581908
1581	0.0001921618961
1582	0.0001915529363
1583	0.0001907515883
1584	0.0001897913965
1585	0.0001891625739
1586	0.0001882516059
1587	0.000187747326
1588	0.0001859261578
1589	0.0001853487818
1590	0.0001846435729
1591	0.0001836182223
1592	0.0001816542405
1593	0.0001811321725
1594	0.0001803524809
1595	0.0001791872377
1596	0.0001788174001
1597	0.0001779939049
1598	0.0001775321955
1599	0.0001768344162
1600	0.0001763485276
1601	0.0001758018163
1602	0.0001750456905
1603	0.0001739670694
1604	0.0001734825572
1605	0.0001722671969
1606	0.0001707816663
1607	0.000170157392
1608	0.0001699065459
1609	0.0001690629163
1610	0.0001683688704
1611	0.0001680088283
1612	0.0001674317753
1613	0.0001673841028
1614	0.0001668049435
1615	0.0001661448099
1616	0.000165564433
1617	0.0001649019133
1618	0.0001643570594
1619	0.0001638339595
1620	0.0001630962678
1621	0.0001621825373
1622	0.0001613973228
1623	0.0001607549491
1624	0.0001600120765
1625	0.0001591069443
1626	0.0001582418639
1627	0.0001574416721
1628	0.0001573342574
1629	0.0001563872919
1630	0.0001559647626
1631	0.0001551440244
1632	0.0001548137653
1633	0.0001547001176
1634	0.0001542501967
1635	0.0001537960041
1636	0.0001536884817
1637	0.000153551368
1638	0.0001526354372
1639	0.000152424094
1640	0.0001514136123
1641	0.0001506449391
1642	0.0001500088566
1643	0.0001495204573
1644	0.0001488332901
1645	0.0001486824408
1646	0.0001477114498
1647	0.0001472389043
1648	0.000146414691
1649	0.0001462366331
1650	0.0001451034636
1651	0.0001449794286
1652	0.000144558572
1653	0.0001438710832
1654	0.0001435358095
1655	0.000143127949
1656	0.0001425580053
1657	0.00014159713
1658	0.000141153126
1659	0.000140253471
1660	0.0001398642974
1661	0.0001392288282
1662	0.0001382050843
1663	0.0001378304124
1664	0.0001375053821
1665	0.0001368356647
1666	0.0001363655142
1667	0.0001349542133
1668	0.0001341246249
1669	0.0001335069371
1670	0.0001334150515
1671	0.0001329094642
1672	0.0001317421118
1673	0.0001313739326
1674	0.0001301805806
1675	0.0001292481251
1676	0.000128231913
1677	0.0001275893497
1678	0.0001274073166
1679	0.0001272830811
1680	0.0001268688271
1681	0.000126825048
1682	0.000126476807
1683	0.0001262570331
1684	0.0001254077134
1685	0.0001252191227
1686	0.0001248121694
1687	0.0001243120327
1688	0.0001241633412
1689	0.0001239344645
1690	0.0001234769551
1691	0.0001226152849
1692	0.000122366373
1693	0.0001216789273
1694	0.0001213301017
1695	0.0001211389601
1696	0.0001210384251
1697	0.0001209527643
1698	0.0001206546819
1699	0.0001199724535
1700	0.0001199132383
1701	0.0001194583875
1702	0.0001191620839
1703	0.000118958565
1704	0.0001184465951
1705	0.0001181805852
1706	0.0001176910056
1707	0.0001173078678
1708	0.0001171806875
1709	0.0001169530508
1710	0.0001166776462
1711	0.0001163662294
1712	0.0001158616623
1713	0.000114582299
1714	0.0001145057699
1715	0.0001144623184
1716	0.0001136113481
1717	0.0001131605971
1718	0.0001128891679
1719	0.0001125661146
1720	0.0001124702744
1721	0.0001121789555
1722	0.0001118671668
1723	0.0001116164965
1724	0.0001110536818
1725	0.0001106031347
1726	0.0001100915219
1727	0.0001096093606
1728	0.0001088512362
1729	0.0001081543746
1730	0.0001077204583
1731	0.0001074693385
1732	0.0001066276013
1733	0.0001057906091
1734	0.0001056842836
1735	0.0001050859162
1736	0.0001047553546
1737	0.000103945247
1738	0.0001036611187
1739	0.0001034332202
1740	0.0001026928018
1741	0.0001023020287
1742	0.0001018203497
1743	0.0001013505679
1744	0.0001007579456
1745	0.0001005764375
1746	0.0001001251349
1747	9.995049283e-05
1748	9.968257655e-05
1749	9.907590925e-05
1750	9.874779827e-05
1751	9.817413442e-05
1752	9.731588296e-05
1753	9.726175925e-05
1754	9.678630848e-05
1755	9.652819064e-05
1756	9.595195208e-05
1757	9.590095779e-05
1758	9.536650641e-05
1759	9.4878103e-05
1760	9.463413726e-05
1761	9.42960078e-05
1762	9.405298039e-05
1763	9.356957076e-05
1764	9.345529002e-05
1765	9.299179984e-05
1766	9.27156493e-05
1767	9.2559301e-05
1768	9.216070421e-05
1769	9.181683965e-05
1770	9.152504019e-05
1771	9.119761621e-05
1772	9.098089694e-05
1773	9.063313825e-05
1774	9.060057623e-05
1775	9.041042695e-05
1776	9.029302007e-05
1777	9.025117721e-05
1778	8.978555758e-05
1779	8.968064366e-05
1780	8.951418851e-05
1781	8.927234103e-05
1782	8.844884822e-05
1783	8.75524162e-05
1784	8.685591922e-05
1785	8.671072964e-05
1786	8.662036214e-05
1787	8.65554037e-05
1788	8.6433663e-05
1789	8.623954288e-05
1790	8.581206046e-05
1791	8.560931885e-05
1792	8.543860207e-05
1793	8.511540496e-05
1794	8.505293468e-05
1795	8.46751449e-05
1796	8.39617589e-05
1797	8.392280621e-05
1798	8.341642126e-05
1799	8.306587099e-05
1800	8.251129169e-05
1801	8.211852128e-05
1802	8.152709388e-05
1803	8.134353141e-05
1804	8.082481068e-05
1805	8.075258587e-05
1806	8.034300679e-05
1807	8.009741121e-05
1808	7.966237802e-05
1809	7.960337803e-05
1810	7.912731327e-05
1811	7.8616962e-05
1812	7.840077812e-05
1813	7.811190435e-05
1814	7.752177712e-05
1815	7.707344096e-05
1816	7.633748861e-05
1817	7.625209375e-05
1818	7.585444889e-05
1819	7.580799458e-05
1820	7.510803637e-05
1821	7.462346543e-05
1822	7.451197399e-05
1823	7.440508651e-05
1824	7.406960512e-05
1825	7.335462279e-05
1826	7.318911289e-05
1827	7.282940527e-05
1828	7.196891246e-05
1829	7.193314665e-05
1830	7.140624479e-05
1831	7.125352037e-05
1832	7.078586352e-05
1833	7.014795565e-05
1834	6.994718484e-05
1835	6.954248237e-05
1836	6.939427583e-05
1837	6.930571051e-05
1838	6.897532237e-05
1839	6.88370825e-05
1840	6.880592617e-05
1841	6.866168966e-05
1842	6.845520833e-05
1843	6.832964033e-05
1844	6.828811112e-05
1845	6.811173289e-05
1846	6.802549975e-05
1847	6.759446843e-05
1848	6.705043179e-05
1849	6.690455101e-05
1850	6.673014782e-05
1851	6.640398401e-05
1852	6.618694411e-05
1853	6.60770289e-05
1854	6.589484853e-05
1855	6.546079787e-05
1856	6.505906013e-05
1857	6.483727669e-05
1858	6.477435388e-05
1859	6.415196808e-05
1860	6.37139983e-05
1861	6.339742704e-05
1862	6.313821658e-05
1863	6.29449138e-05
1864	6.271874889e-05
1865	6.212882531e-05
1866	6.168563864e-05
1867	6.139339389e-05
1868	6.136226274e-05
1869	6.078103521e-05
1870	6.051716597e-05
1871	6.045666533e-05
1872	6.029899419e-05
1873	6.001596114e-05
1874	5.959775316e-05
1875	5.930126087e-05
1876	5.889717181e-05
1877	5.841060605e-05
1878	5.801913282e-05
1879	5.760677555e-05
1880	5.755719904e-05
1881	5.724872227e-05
1882	5.692190823e-05
1883	5.669705837e-05
1884	5.634594603e-05
1885	5.603311623e-05
1886	5.582255903e-05
1887	5.567545495e-05
1888	5.528511144e-05
1889	5.521264009e-05
1890	5.517232119e-05
1891	5.473106549e-05
1892	5.425130516e-05
1893	5.402004264e-05
1894	5.361020916e-05
1895	5.341187158e-05
1896	5.32925763e-05
1897	5.301154455e-05
1898	5.26472895e-05
1899	5.237228151e-05
1900	5.219736448e-05
1901	5.217515633e-05
1902	5.180303858e-05
1903	5.177709409e-05
1904	5.165198207e-05
1905	5.149785913e-05
1906	5.136247875e-05
1907	5.120351737e-05
1908	5.113781575e-05
1909	5.08427793e-05
1910	5.048092051e-05
1911	5.025574543e-05
1912	5.020751333e-05
1913	4.999207482e-05
1914	4.973170856e-05
1915	4.931748138e-05
1916	4.917434852e-05
1917	4.906725241e-05
1918	4.901047773e-05
1919	4.865914997e-05
1920	4.847441601e-05
1921	4.798644951e-05
1922	4.793753794e-05
1923	4.791174992e-05
1924	4.788139834e-05
1925	4.786706991e-05
1926	4.762296595e-05
1927	4.75963751e-05
1928	4.74062387e-05
1929	4.724396136e-05
1930	4.703856094e-05
1931	4.700945084e-05
1932	4.669330795e-05
1933	4.634041016e-05
1934	4.606447105e-05
1935	4.584250172e-05
1936	4.575638098e-05
1937	4.56427581e-05
1938	4.540345045e-05
1939	4.518582415e-05
1940	4.517512546e-05
1941	4.499820804e-05
1942	4.483497013e-05
1943	4.463965319e-05
1944	4.431408107e-05
1945	4.403991344e-05
1946	4.380353533e-05
1947	4.369112567e-05
1948	4.361322373e-05
1949	4.351329949e-05
1950	4.326949006e-05
1951	4.314566095e-05
1952	4.297896022e-05
1953	4.287645419e-05
1954	4.272841314e-05
1955	4.253908242e-05
1956	4.243765124e-05
1957	4.211494833e-05
1958	4.179945871e-05
1959	4.174893697e-05
1960	4.15016471e-05
1961	4.147048864e-05
1962	4.12992581e-05
1963	4.116162775e-05
1964	4.083854542e-05
1965	4.082333888e-05
1966	4.074710611e-05
1967	4.045526356e-05
1968	4.042380984e-05
1969	4.025923428e-05
1970	4.004788664e-05
1971	3.986967037e-05
1972	3.970152115e-05
1973	3.964806121e-05
1974	3.947039021e-05
1975	3.93025983e-05
1976	3.914945903e-05
1977	3.894788633e-05
1978	3.890288043e-05
1979	3.885330821e-05
1980	3.877871055e-05
1981	3.862578218e-05
1982	3.844082874e-05
1983	3.821842512e-05
1984	3.804263317e-05
1985	3.781731185e-05
1986	3.777498286e-05
1987	3.759354075e-05
1988	3.739093328e-05
1989	3.735711696e-05
1990	3.718314481e-05
1991	3.714822353e-05
1992	3.698483662e-05
1993	3.692884933e-05
1994	3.681541413e-05
1995	3.672569392e-05
1996	3.653860652e-05
1997	3.641913247e-05
1998	3.639908987e-05
1999	3.623208325e-05
